code,name,price,exchange,amount
600754,锦江酒店,27.02,2.60亿,245.34亿
600755,厦门国贸,6.69,1.19亿,142.64亿
600756,浪潮软件,16.26,2.38亿,52.70亿
600757,长江传媒,8.66,1.85亿,105.09亿
600758,辽宁能源,3.45,4807.54万,45.57亿
600759,洲际油气,3.32,12.54亿,137.57亿
600760,中航沈飞,50.45,22.78亿,1384.72亿
600761,安徽合力,17.69,2.40亿,157.56亿
600763,通策医疗,51.52,4.42亿,230.44亿
600764,中国海防,27.89,1.78亿,198.19亿
600765,中航重机,20.60,5.30亿,302.97亿
600768,宁波富邦,9.67,1.15亿,12.93亿
600769,祥龙电业,12.75,3.99亿,47.81亿
600770,综艺股份,4.83,2.72亿,62.79亿
600771,广誉远,19.70,1.50亿,96.43亿
600773,西藏城投,13.26,2.85亿,126.18亿
600774,汉商集团,7.64,2995.86万,22.53亿
600775,南京熊猫,9.95,3.67亿,66.85亿
600776,东方通信,11.68,2.68亿,111.66亿
600778,友好集团,5.33,2499.20万,16.59亿
600779,水井坊,54.30,7.62亿,265.18亿
600780,通宝能源,5.99,5887.47万,68.68亿
600782,新钢股份,3.81,1.08亿,119.85亿
600783,鲁信创投,13.55,1.14亿,100.86亿
600784,鲁银投资,5.95,5391.11万,33.81亿
600785,新华百货,11.19,7216.91万,25.25亿
600787,中储股份,6.25,12.30亿,135.63亿
600789,鲁抗医药,8.74,6.38亿,78.54亿
600790,轻纺城,3.71,5537.44万,54.38亿
600791,京能置业,4.42,3824.14万,19.99亿
600792,云煤能源,3.80,8886.25万,40.27亿
600793,宜宾纸业,12.19,5200.83万,21.56亿
600794,保税科技,3.59,9874.37万,43.52亿
600795,国电电力,4.76,5.52亿,848.98亿
600796,钱江生化,4.93,2046.90万,14.86亿
600797,浙大网新,7.25,5.55亿,74.50亿
600798,宁波海运,3.08,3918.87万,37.16亿
600800,渤海化学,3.00,1.63亿,33.29亿
600801,华新水泥,13.31,1.25亿,178.92亿
600802,福建水泥,4.02,5385.78万,18.42亿
600803,新奥股份,19.03,1.66亿,540.43亿
600805,悦达投资,4.42,4646.68万,37.58亿
600807,济南高新,3.94,1.41亿,31.01亿
600808,马钢股份,2.30,1.02亿,137.26亿
600809,山西汾酒,216.82,14.65亿,2645.13亿
600810,神马股份,7.21,6260.94万,73.19亿
600811,东方集团,2.85,10.75亿,104.27亿
600812,华北制药,5.56,6178.15万,95.39亿
600814,杭州解百,6.74,5279.71万,48.76亿
600815,厦工股份,2.50,6371.94万,44.35亿
600816,建元信托,3.58,4.79亿,195.80亿
600817,宇通重工,12.93,2.96亿,68.17亿
600818,中路股份,13.54,1.11亿,32.22亿
600819,耀皮玻璃,5.48,1.99亿,40.96亿
600820,隧道股份,6.87,2.28亿,216.00亿
600821,金开新能,5.71,9563.48万,114.04亿
600822,上海物贸,12.31,7.35亿,48.77亿
600824,益民集团,3.62,9603.04万,38.16亿
600825,新华传媒,6.22,2.79亿,64.99亿
600826,兰生股份,10.13,3.91亿,74.51亿
600827,百联股份,9.77,1.08亿,156.75亿
600828,茂业商业,3.07,3630.47万,53.15亿
600829,人民同泰,7.08,1.02亿,41.06亿
600830,香溢融通,10.76,2.10亿,48.89亿
600833,第一医药,13.85,1.94亿,30.90亿
600834,申通地铁,9.09,1.08亿,43.39亿
600835,上海机电,18.18,5.91亿,146.62亿
600837,海通证券,11.62,12.18亿,1121.87亿
600838,上海九百,9.03,2.36亿,36.20亿
600839,四川长虹,13.23,102.97亿,610.56亿
600841,动力新科,5.58,2.22亿,51.34亿
600843,上工申贝,12.47,8.36亿,58.51亿
600844,丹化科技,3.48,5.41亿,28.63亿
600845,宝信软件,28.65,6.46亿,607.71亿
600846,同济科技,8.31,7718.73万,51.92亿
600847,万里股份,9.70,3175.88万,14.87亿
600848,上海临港,10.99,1.02亿,263.09亿
600850,电科数字,25.00,5.27亿,152.48亿
600851,海欣股份,5.80,4335.80万,42.82亿
600853,龙建股份,3.87,8558.67万,39.04亿
600854,春兰股份,4.98,1.96亿,25.87亿
600855,航天长峰,12.61,4.07亿,58.97亿
600857,宁波中百,7.17,6898.72万,16.08亿
600858,银座股份,4.67,4251.36万,24.17亿
600859,王府井,14.67,4.22亿,160.41亿
600860,京城股份,9.90,1.10亿,43.09亿
600861,北京人力,19.86,3669.13万,72.80亿
600862,中航高科,24.45,4.86亿,340.60亿
600863,内蒙华电,4.37,2.40亿,285.23亿
600864,哈投股份,6.70,3.39亿,139.40亿
600865,百大集团,9.10,6376.42万,34.24亿
600866,星湖科技,6.52,2.55亿,72.33亿
600867,通化东宝,8.60,1.72亿,170.43亿
600868,梅雁吉祥,2.25,1.16亿,42.71亿
600869,远东股份,4.93,1.47亿,109.41亿
600871,石化油服,2.11,1.92亿,286.31亿
600872,中炬高新,22.99,2.46亿,177.25亿
600873,梅花生物,10.09,3.71亿,287.85亿
600874,创业环保,5.92,7024.00万,72.84亿
600875,东方电气,15.68,3.51亿,317.25亿
600876,凯盛新能,10.22,2665.50万,40.44亿
600877,电科芯片,14.43,3.35亿,133.04亿
600879,航天电子,9.74,8.78亿,314.52亿
600880,博瑞传播,4.71,1.88亿,51.48亿
600881,亚泰集团,1.82,2.00亿,59.13亿
600882,妙可蓝多,18.12,1.35亿,92.78亿
600883,博闻科技,6.85,3459.46万,16.17亿
600884,杉杉股份,8.55,2.64亿,150.24亿
600885,宏发股份,31.60,3.30亿,329.49亿
600886,国投电力,15.39,3.96亿,1072.05亿
600887,伊利股份,29.29,14.30亿,1855.37亿
600888,新疆众和,7.44,1.11亿,102.39亿
600889,南京化纤,--,--,25.64亿
600892,大晟文化,4.67,8503.99万,26.12亿
600893,航发动力,41.90,11.73亿,1116.69亿
600894,广日股份,12.13,1.10亿,104.31亿
600895,张江高科,30.54,25.35亿,472.97亿
600897,厦门空港,14.83,6371.67万,61.83亿
600900,长江电力,27.10,25.50亿,6505.97亿
600901,江苏金租,5.04,3.61亿,291.81亿
600903,贵州燃气,8.26,2.93亿,94.99亿
600905,三峡能源,4.67,5.81亿,1334.96亿
600906,财达证券,7.49,4.74亿,159.11亿
600908,无锡银行,5.96,2.64亿,119.16亿
600909,华安证券,6.14,5.90亿,288.44亿
600916,中国黄金,8.82,2.06亿,148.18亿
600917,重庆燃气,6.34,6803.12万,98.97亿
600918,中泰证券,6.88,3.11亿,273.33亿
600919,江苏银行,8.99,11.24亿,1649.78亿
600925,苏能股份,5.44,6458.12万,87.37亿
600926,杭州银行,13.98,4.26亿,768.21亿
600927,永安期货,14.40,8487.97万,75.96亿
600928,西安银行,3.66,1.11亿,161.82亿
600929,雪天盐业,5.73,6260.43万,71.13亿
600933,爱柯迪,15.38,1.51亿,150.32亿
600935,华塑股份,2.50,5194.68万,46.37亿
600936,广西广电,3.19,5991.75万,53.31亿
600938,中国海油,25.66,20.08亿,729.22亿
600939,重庆建工,3.59,1.06亿,68.27亿
600941,中国移动,105.03,28.21亿,796.78亿
600955,维远股份,15.09,2514.90万,83.00亿
600956,新天绿能,7.82,9024.95万,169.33亿
600958,东方证券,10.80,10.96亿,806.70亿
600959,江苏有线,3.48,1.73亿,174.02亿
600960,渤海汽车,3.43,7420.96万,32.60亿
600961,株冶集团,8.39,1.48亿,63.08亿
600962,国投中鲁,16.16,8488.12万,42.37亿
600963,岳阳林纸,5.83,4.01亿,102.47亿
600965,福成股份,4.06,2638.80万,33.24亿
600966,博汇纸业,5.42,1.48亿,72.46亿
600967,内蒙一机,7.93,1.01亿,134.72亿
600968,海油发展,4.27,2.36亿,434.05亿
600969,郴电国际,6.57,4485.23万,24.31亿
600970,中材国际,10.86,2.63亿,242.63亿
600971,恒源煤电,9.42,9890.41万,113.04亿
600973,宝胜股份,4.09,9732.93万,56.09亿
600975,新五丰,6.50,2.12亿,66.10亿
600976,健民集团,44.21,8939.43万,67.77亿
600977,中国电影,11.73,2.57亿,219.00亿
600979,广安爱众,3.61,1.07亿,44.48亿
600980,北矿科技,15.86,7299.48万,27.86亿
600981,汇鸿集团,2.59,7798.26万,58.08亿
600982,宁波能源,3.89,4150.68万,43.48亿
600983,惠而浦,8.75,1974.78万,67.06亿
600984,建设机械,3.37,9572.99万,42.36亿
600985,淮北矿业,15.27,2.65亿,411.26亿
600986,浙文互联,5.99,6.11亿,79.21亿
600987,航民股份,7.21,5910.97万,73.60亿
600988,赤峰黄金,17.20,11.78亿,286.19亿
600989,宝丰能源,15.76,4.91亿,1155.74亿
600990,四创电子,23.87,3.31亿,64.21亿
600992,贵绳股份,17.12,1.78亿,41.96亿
600993,马应龙,25.69,1.36亿,110.55亿
600995,南网储能,10.67,1.45亿,118.34亿
600996,贵广网络,9.81,2.36亿,119.79亿
600997,开滦股份,6.89,5355.62万,109.40亿
600998,九州通,5.39,2.03亿,271.79亿
600999,招商证券,19.80,9.90亿,1469.56亿
601000,唐山港,4.52,4.75亿,267.85亿
601001,晋控煤业,14.77,3.42亿,247.21亿
601002,晋亿实业,4.36,6460.89万,41.61亿
601003,柳钢股份,3.00,4663.10万,76.88亿
601005,重庆钢铁,1.53,2.99亿,128.22亿
601006,大秦铁路,6.80,8.18亿,1241.56亿
601007,金陵饭店,7.04,7084.12万,27.46亿
601008,连云港,3.93,5505.12万,48.76亿
601009,南京银行,10.28,3.77亿,990.03亿
601010,文峰股份,2.19,5404.29万,40.47亿
601011,宝泰隆,2.40,9927.99万,45.98亿
601012,隆基绿能,18.52,26.94亿,1403.45亿
601015,陕西黑猫,3.44,7673.31万,70.26亿
601016,节能风电,3.18,2.16亿,189.52亿
601018,宁波港,3.79,1.89亿,599.10亿
601019,山东出版,10.79,1.15亿,225.18亿
601020,华钰矿业,13.30,6.71亿,109.06亿
601021,春秋航空,56.26,2.73亿,550.53亿
601022,宁波远洋,8.54,8696.45万,21.23亿
601028,玉龙股份,12.57,5.61亿,98.43亿
601033,永兴股份,14.16,1.01亿,21.24亿
601038,一拖股份,16.10,1.90亿,117.80亿
601058,赛轮轮胎,14.60,4.97亿,480.06亿
601059,信达证券,15.58,5.08亿,107.75亿
601061,中信金属,7.99,1.29亿,40.04亿
601065,江盐集团,9.26,8994.57万,38.55亿
601066,中信建投,28.30,9.63亿,1078.62亿
601068,中铝国际,4.90,6855.28万,125.42亿
601069,西部黄金,12.31,2.25亿,84.20亿
601077,渝农商行,5.59,4.41亿,494.03亿
601083,XD锦江航,9.78,8528.86万,18.98亿
601086,国芳集团,4.56,6406.96万,30.37亿
601088,中国神华,40.14,16.53亿,6619.50亿
601089,福元医药,16.05,4794.62万,32.96亿
601096,宏盛华源,4.55,1.38亿,30.43亿
601098,中南传媒,12.51,1.81亿,224.68亿
601099,太平洋,4.50,19.80亿,306.73亿
601100,恒立液压,54.02,5.99亿,724.31亿
601101,昊华能源,8.67,1.25亿,124.85亿
601106,中国一重,3.20,1.94亿,219.45亿
601107,四川成渝,5.22,1.56亿,112.90亿
601108,财通证券,8.47,7.88亿,393.32亿
601111,中国国航,7.67,13.80亿,892.64亿
601113,华鼎股份,3.65,7254.77万,40.30亿
601116,三江购物,10.36,9060.75万,56.74亿
601117,中国化学,8.47,7.35亿,514.09亿
601118,海南橡胶,5.59,1.64亿,239.22亿
601121,宝地矿业,6.50,8421.70万,24.70亿
601126,四方股份,17.48,2.15亿,143.14亿
601127,赛力斯,131.50,107.93亿,1985.36亿
601128,常熟银行,7.56,4.25亿,227.93亿
601133,柏诚股份,11.19,5943.99万,16.51亿
601136,首创证券,22.82,16.45亿,109.87亿
601137,博威合金,19.08,6.42亿,148.86亿
601138,工业富联,23.92,37.13亿,4751.46亿
601139,深圳燃气,7.42,1.36亿,213.45亿
601155,新城控股,13.68,3.14亿,308.57亿
601156,东航物流,16.90,3.65亿,159.64亿
601158,重庆水务,4.90,4781.24万,235.20亿
601162,天风证券,5.21,46.48亿,451.49亿
601163,三角轮胎,14.89,8560.38万,119.12亿
601166,兴业银行,18.05,12.98亿,3749.76亿
601168,西部矿业,17.33,5.37亿,412.97亿
601169,北京银行,5.59,8.26亿,1181.89亿
601177,杭齿前进,8.44,3576.12万,33.77亿
601179,中国西电,8.17,4.93亿,418.78亿
601186,中国铁建,9.37,5.99亿,1077.85亿
601187,厦门银行,5.42,1.50亿,69.60亿
601188,龙江交通,3.59,7355.99万,47.24亿
601198,东兴证券,11.67,10.78亿,377.23亿
601199,江南水务,5.69,5948.76万,53.21亿
601200,上海环境,8.40,1.34亿,113.08亿
601208,东材科技,8.46,1.42亿,75.87亿
601211,国泰君安,19.58,12.85亿,1464.65亿
601212,白银有色,3.01,1.95亿,222.88亿
601216,君正集团,5.12,15.88亿,432.03亿
601218,吉鑫科技,3.27,4299.21万,31.92亿
601222,林洋能源,7.37,1.45亿,151.83亿
601225,陕西煤业,23.53,8.55亿,2281.23亿
601226,华电科工,6.16,1.69亿,71.59亿
601228,广州港,3.42,1.01亿,258.02亿
601229,上海银行,7.88,4.44亿,1091.19亿
601231,环旭电子,15.46,2.83亿,338.34亿
601233,桐昆股份,12.15,2.61亿,291.10亿
601236,红塔证券,8.56,3.21亿,403.76亿
601238,广汽集团,8.77,4.12亿,645.67亿
601279,英利汽车,4.00,4876.71万,63.43亿
601288,农业银行,4.70,24.22亿,15004.48亿
601298,青岛港,8.76,2.05亿,472.35亿
601311,骆驼股份,8.61,1.36亿,101.01亿
601318,中国平安,55.80,44.14亿,6005.56亿
601319,中国人保,7.22,5.35亿,2562.94亿
601326,秦港股份,3.46,1.36亿,164.61亿
601328,交通银行,7.12,9.28亿,2794.66亿
601330,绿色动力,6.47,3174.99万,63.99亿
601333,广深铁路,3.39,2.99亿,191.61亿
601336,新华保险,50.37,11.97亿,1050.44亿
601339,百隆东方,5.30,2206.88万,79.48亿
601360,三六零,12.64,32.28亿,884.74亿
601366,利群股份,5.31,6334.18万,47.75亿
601368,绿城水务,4.83,3222.26万,42.65亿
601369,陕鼓动力,8.98,1.53亿,151.88亿
601375,中原证券,4.58,4.36亿,157.90亿
601377,兴业证券,6.51,6.39亿,562.20亿
601388,怡球资源,2.58,9046.20万,56.79亿
601390,中国中铁,6.57,6.46亿,1341.56亿
601398,工商银行,6.05,23.37亿,16311.54亿
601399,国机重装,3.27,1.70亿,235.88亿
601456,国联证券,12.36,5.71亿,295.30亿
601500,通用股份,5.01,1.36亿,79.00亿
601512,中新集团,7.52,3328.69万,112.72亿
601515,东峰集团,3.96,1.90亿,72.98亿
601518,吉林高速,2.66,4944.39万,50.29亿
601519,大智慧,8.51,5.80亿,170.53亿
601528,瑞丰银行,5.55,2.99亿,94.65亿
601555,东吴证券,8.04,7.61亿,399.48亿
601566,九牧王,8.05,2295.32万,46.26亿
601567,三星医疗,31.36,3.02亿,439.98亿
601568,北元集团,4.27,6579.91万,169.61亿
601577,长沙银行,8.45,1.96亿,339.75亿
601579,会稽山,10.99,1.18亿,52.69亿
601588,北辰实业,1.93,1.36亿,51.34亿
601595,上海电影,29.39,3.46亿,131.73亿
601598,中国外运,5.22,1.88亿,274.36亿
601599,浙文影业,3.62,1.06亿,42.01亿
601600,中国铝业,7.98,12.06亿,1047.22亿
601601,中国太保,35.06,11.01亿,2399.87亿
601606,长城军工,12.26,3.24亿,88.79亿
601607,上海医药,20.60,5.41亿,398.19亿
601608,中信重工,4.32,2.16亿,187.46亿
601609,金田股份,5.74,5635.15万,84.86亿
601611,中国核建,9.00,2.09亿,271.04亿
601615,明阳智能,12.48,6.79亿,283.48亿
601616,广电电气,3.68,7928.78万,31.42亿
601618,中国中冶,3.38,3.87亿,603.42亿
601619,嘉泽新能,3.19,7848.19万,77.66亿
601628,中国人寿,44.68,6.56亿,9303.95亿
601633,长城汽车,28.70,21.06亿,1774.19亿
601636,旗滨集团,6.10,2.85亿,163.69亿
601658,邮储银行,5.25,11.21亿,3523.93亿
601665,齐鲁银行,5.30,2.24亿,256.25亿
601666,平煤股份,10.07,4.15亿,248.66亿
601668,中国建筑,6.05,12.04亿,2499.88亿
601669,中国电建,5.82,8.95亿,760.76亿
601677,明泰铝业,13.13,2.44亿,156.57亿
601678,滨化股份,3.95,9074.94万,81.29亿
601686,友发集团,5.52,3125.64万,79.02亿
601688,华泰证券,18.51,22.13亿,1350.18亿
601689,拓普集团,51.09,15.64亿,861.39亿
601696,中银证券,11.70,6.06亿,325.03亿
601698,中国卫通,23.35,55.50亿,986.39亿
601699,潞安环能,15.01,2.52亿,449.01亿
601700,风范股份,4.78,9641.51万,54.60亿
601702,华峰铝业,16.42,1.02亿,163.96亿
601717,郑煤机,13.24,4.47亿,204.18亿
601718,际华集团,2.90,1.72亿,127.36亿
601727,上海电气,9.75,83.47亿,1233.89亿
601728,中国电信,6.70,26.74亿,1356.93亿
601766,中国中车,8.13,8.45亿,1977.85亿
601777,力帆科技,7.04,7.20亿,318.29亿
601778,晶科科技,2.94,1.89亿,104.99亿
601788,光大证券,19.79,41.96亿,773.14亿
601789,宁波建工,4.90,12.47亿,53.25亿
601798,蓝科高新,6.32,8095.95万,22.41亿
601799,星宇股份,137.70,1.38亿,393.38亿
601800,中国交建,10.94,8.72亿,1285.15亿
601801,皖新传媒,7.37,3.12亿,144.30亿
601808,中海油服,15.45,1.75亿,457.39亿
601811,新华文轩,14.85,1.09亿,117.60亿
601816,京沪高铁,5.66,15.34亿,2779.43亿
601818,光大银行,3.45,7.63亿,1601.04亿
601825,沪农商行,7.86,2.18亿,732.28亿
601827,三峰环境,8.51,4760.80万,142.82亿
601828,美凯龙,3.31,2.60亿,119.61亿
601838,成都银行,15.76,5.43亿,599.92亿
601857,中国石油,8.03,14.89亿,13002.34亿
601858,中国科传,24.87,7.91亿,196.60亿
601860,紫金银行,2.84,2.66亿,100.55亿
601865,福莱特,25.81,7.70亿,490.41亿
601866,中远海发,2.63,2.17亿,216.57亿
601868,中国能建,2.40,7.71亿,778.29亿
601869,长飞光纤,28.45,1.03亿,115.60亿
601872,招商轮船,6.77,4.76亿,551.34亿
601877,正泰电器,22.58,3.03亿,485.24亿
601878,浙商证券,13.19,24.98亿,565.29亿
601880,辽港股份,1.58,2.98亿,296.20亿
601881,中国银河,15.73,25.36亿,1139.39亿
601882,海天精工,22.90,8444.31万,119.54亿
601886,江河集团,5.57,6483.23万,63.11亿
601888,中国中免,70.72,15.24亿,1380.79亿
601890,亚星锚链,8.02,1.97亿,76.94亿
601898,中煤能源,12.77,4.73亿,1168.71亿
601899,紫金矿业,15.62,29.55亿,3210.89亿
601900,南方传媒,15.40,4.84亿,137.96亿
601901,方正证券,8.73,9.36亿,718.66亿
601908,京运通,3.29,3.82亿,79.44亿
601916,浙商银行,2.85,4.20亿,614.02亿
601918,新集能源,7.83,2.73亿,202.84亿
601919,中远海控,14.51,21.05亿,1851.61亿
601921,浙版传媒,8.17,2.70亿,34.50亿
601928,凤凰传媒,10.66,2.24亿,271.29亿
601929,吉视传媒,1.74,2.83亿,60.72亿
601933,永辉超市,4.34,18.84亿,393.86亿
601939,建设银行,7.92,12.30亿,759.82亿
601949,中国出版,8.65,10.40亿,157.65亿
601952,苏垦农发,10.04,1.33亿,138.35亿
601956,东贝集团,5.15,3569.75万,31.86亿
601958,金钼股份,10.92,1.72亿,352.35亿
601963,重庆银行,9.32,1.68亿,174.84亿
601965,中国汽研,17.87,1.15亿,177.51亿
601966,玲珑轮胎,19.88,2.83亿,290.94亿
601968,宝钢包装,5.47,7475.67万,61.98亿
601969,海南矿业,6.96,8092.13万,141.38亿
601975,招商南油,3.27,3.12亿,157.02亿
601985,中国核电,9.92,12.90亿,1873.22亿
601988,中国银行,4.86,13.11亿,10243.20亿
601989,中国重工,4.99,8.16亿,1137.82亿
601990,南京证券,9.01,3.99亿,329.75亿
601991,大唐发电,2.84,2.85亿,352.05亿
601992,金隅集团,1.88,1.08亿,156.68亿
601995,中金公司,37.33,21.56亿,1091.36亿
601996,丰林集团,2.22,7540.85万,24.88亿
601997,贵阳银行,6.01,2.41亿,219.74亿
601998,中信银行,6.56,3.81亿,2542.28亿
601999,出版传媒,6.64,6415.12万,36.58亿
603000,人民网,24.92,16.01亿,275.54亿
603001,奥康国际,5.70,3373.49万,22.86亿
603002,宏昌电子,5.23,1.20亿,57.64亿
603004,鼎龙科技,19.14,8247.93万,11.27亿
603005,晶方科技,29.57,36.37亿,192.85亿
603006,联明股份,12.00,1.32亿,30.51亿
603008,喜临门,18.35,9368.66万,69.55亿
603009,北特科技,28.21,4.01亿,95.47亿
603010,万盛股份,10.30,4944.62万,49.98亿
603011,合锻智能,7.74,3.71亿,38.27亿
603012,创力集团,4.96,5840.22万,32.05亿
603013,亚普股份,14.63,5948.38万,74.99亿
603015,弘讯科技,8.25,6241.93万,33.35亿
603016,新宏泰,34.88,2.64亿,51.68亿
603017,中衡设计,8.94,4877.04万,24.67亿
603018,华设集团,8.62,2.11亿,58.29亿
603019,中科曙光,72.53,112.21亿,1057.93亿
603020,爱普股份,7.61,3066.73万,29.16亿
603021,山东华鹏,6.19,3.15亿,19.80亿
603022,新通联,7.72,2375.73万,15.44亿
603025,大豪科技,14.06,8979.52万,155.95亿
603026,石大胜华,34.90,1.54亿,70.74亿
603027,千禾味业,13.03,1.63亿,125.25亿
603028,赛福天,6.72,5660.79万,19.29亿
603029,天鹅股份,16.34,9069.18万,19.83亿
603030,全筑股份,2.62,6171.28万,34.50亿
603031,安孚科技,29.76,1.49亿,62.83亿
603032,德新科技,20.30,8.69亿,46.71亿
603033,三维股份,11.82,5079.85万,119.68亿
603035,常熟汽饰,14.73,1.22亿,55.98亿
603036,如通股份,14.52,1.34亿,29.91亿
603037,凯众股份,15.14,4.05亿,28.83亿
603038,华立股份,19.31,5.86亿,51.88亿
603039,泛微网络,57.86,6.35亿,150.78亿
603040,新坐标,22.53,2330.85万,30.43亿
603041,美思德,10.84,1895.93万,19.85亿
603042,华脉科技,12.66,1.40亿,20.33亿
603043,广州酒家,16.37,5081.12万,93.11亿
603045,福达合金,12.48,6819.58万,16.90亿
603048,浙江黎明,14.19,2151.07万,5.35亿
603050,科林电气,22.18,9915.39万,60.44亿
603051,鹿山新材,31.50,4.60亿,18.31亿
603052,可川科技,40.65,2.22亿,16.65亿
603053,成都燃气,9.71,5893.34万,86.31亿
603055,台华新材,11.70,6550.79万,103.60亿
603056,德邦股份,13.90,1.05亿,142.75亿
603057,紫燕食品,17.61,7042.46万,11.99亿
603058,永吉股份,9.90,6537.88万,41.34亿
603059,倍加洁,23.15,1690.60万,23.25亿
603060,国检集团,6.95,4648.82万,55.87亿
603061,金海通,79.30,1.16亿,33.17亿
603062,麦加芯彩,38.15,3318.83万,12.67亿
603063,禾望电气,20.01,6.63亿,88.69亿
603065,宿迁联盛,8.32,2513.85万,16.36亿
603066,音飞储存,10.70,7432.31万,31.48亿
603067,振华股份,13.08,1.49亿,66.58亿
603068,博通集成,31.60,5.97亿,47.53亿
603069,海汽集团,19.75,1.68亿,62.41亿
603070,万控智造,11.96,2405.29万,10.25亿
603071,物产环能,12.50,2973.61万,29.71亿
603073,彩蝶实业,15.40,2470.33万,7.84亿
603075,热威股份,19.38,2346.48万,7.75亿
603076,乐惠国际,23.50,4145.17万,28.36亿
603077,和邦生物,2.02,2.42亿,178.39亿
603078,江化微,15.58,2.18亿,60.08亿
603079,圣达生物,17.12,2.14亿,29.31亿
